Date,Toyota,Honda,Nikkei,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
2021/2/17,-0.007 ,0.882 ,-0.576 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2021/2/18,-0.019 ,-1.166 ,-0.185 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021/2/19,-0.003 ,-2.326 ,-0.722 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021/2/22,-0.001 ,-0.117 ,0.460 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021/2/24,-0.021 ,0.386 ,-1.606 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2021/2/25,0.016 ,1.238 ,1.674 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021/2/26,-0.018 ,-3.784 ,-3.985 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021/3/1,0.007 ,3.658 ,2.408 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/2,0.000 ,-0.795 ,-0.861 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/3,0.006 ,3.574 ,0.513 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/4,-0.006 ,-1.581 ,-2.128 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021/3/5,0.006 ,1.606 ,-0.227 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/8,-0.001 ,1.580 ,-0.419 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/9,0.029 ,3.683 ,0.990 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/10,-0.007 ,-1.470 ,0.030 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/11,-0.005 ,-0.809 ,0.603 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021/3/12,0.007 ,0.878 ,1.733 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/15,0.024 ,3.105 ,0.165 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/16,-0.009 ,0.512 ,0.518 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/17,0.005 ,-1.348 ,-0.023 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/18,0.041 ,0.941 ,1.011 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021/3/19,-0.001 ,4.454 ,-1.406 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/22,-0.033 ,-3.631 ,-2.074 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/23,-0.007 ,-1.374 ,-0.611 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/24,-0.022 ,-1.607 ,-2.036 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/25,0.005 ,0.924 ,1.142 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021/3/26,0.025 ,0.855 ,1.555 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/29,0.013 ,0.575 ,0.712 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/30,0.004 ,0.213 ,0.164 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/3/31,0.030 ,0.241 ,-0.863 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2021/4/1,-0.022 ,-0.572 ,0.720 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021/4/2,0.005 ,-0.819 ,1.583 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/5,0.000 ,1.405 ,0.788 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/6,-0.011 ,-2.741 ,-1.305 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/7,0.014 ,0.960 ,0.115 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/8,-0.008 ,-0.675 ,-0.073 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021/4/12,0.002 ,0.435 ,-0.770 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/13,0.009 ,1.890 ,0.721 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/14,-0.003 ,-0.092 ,-0.439 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/15,0.009 ,1.308 ,0.073 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021/4/16,-0.004 ,-0.120 ,0.137 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/19,-0.001 ,0.722 ,0.007 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/20,-0.012 ,-2.269 ,-1.971 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/21,-0.024 ,-2.597 ,-2.034 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/22,0.019 ,1.976 ,2.384 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021/4/23,-0.011 ,-0.584 ,-0.574 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/26,-0.001 ,1.764 ,0.364 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/27,-0.011 ,-1.915 ,-0.461 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/28,0.016 ,1.178 ,0.214 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2021/4/30,-0.021 ,-1.011 ,-0.831 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/5/6,0.029 ,2.661 ,1.800 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2021/5/7,0.000 ,1.265 ,0.090 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/10,0.017 ,2.113 ,0.547 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/11,-0.019 ,-2.885 ,-3.082 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/12,0.022 ,-1.380 ,-1.612 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/13,-0.015 ,0.243 ,-2.485 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2021/5/14,0.010 ,1.002 ,2.319 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/17,0.020 ,-2.675 ,-0.924 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/18,0.020 ,3.335 ,2.092 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/19,-0.014 ,-1.106 ,-1.276 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/20,-0.004 ,-0.513 ,0.192 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2021/5/21,0.009 ,0.516 ,0.781 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/24,0.011 ,1.511 ,0.165 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/25,0.005 ,-0.863 ,0.668 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/26,0.003 ,-0.991 ,0.309 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/27,0.008 ,1.517 ,-0.325 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2021/5/28,0.017 ,3.615 ,2.103 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/5/31,-0.002 ,-3.316 ,-0.993 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021/6/1,0.034 ,0.358 ,-0.158 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/2,0.022 ,4.546 ,0.457 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/3,0.017 ,2.075 ,0.387 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021/6/4,0.016 ,1.002 ,-0.401 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/7,-0.003 ,-1.019 ,0.269 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/8,-0.006 ,0.055 ,-0.192 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/9,0.005 ,-0.028 ,-0.355 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/10,-0.004 ,-0.417 ,0.339 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021/6/11,-0.001 ,0.251 ,-0.034 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/14,0.004 ,-0.028 ,0.736 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/15,0.018 ,1.172 ,0.958 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/16,0.010 ,-0.028 ,-0.510 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/17,0.005 ,-0.414 ,-0.931 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021/6/18,-0.039 ,-2.077 ,-0.187 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/21,-0.020 ,-3.932 ,-3.291 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/22,0.033 ,3.622 ,3.117 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/23,-0.018 ,-1.023 ,-0.032 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/24,0.004 ,1.378 ,0.001 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021/6/25,0.003 ,1.756 ,0.661 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/28,-0.001 ,1.057 ,-0.062 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/29,-0.010 ,-2.120 ,-0.810 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021/6/30,-0.003 ,-0.113 ,-0.073 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2021/7/1,-0.002 ,0.310 ,-0.293 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021/7/2,0.013 ,1.376 ,0.266 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/5,-0.005 ,-0.527 ,-0.643 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/6,0.002 ,0.140 ,0.157 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/7,-0.006 ,-1.001 ,-0.964 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/8,-0.006 ,-2.500 ,-0.878 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021/7/9,-0.003 ,-0.662 ,-0.632 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/12,0.017 ,3.394 ,2.250 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/13,0.005 ,0.616 ,0.522 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/14,0.000 ,-0.279 ,-0.382 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/15,-0.004 ,-1.762 ,-1.151 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021/7/16,0.003 ,0.057 ,-0.976 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/19,-0.013 ,-1.677 ,-1.251 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/20,-0.013 ,-2.199 ,-0.957 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/21,0.012 ,1.095 ,0.584 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/26,0.011 ,0.644 ,1.036 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/27,0.004 ,0.785 ,0.492 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/28,-0.007 ,0.433 ,-1.389 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2021/7/29,0.005 ,1.723 ,0.728 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021/7/30,-0.005 ,-1.384 ,-1.795 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/8/2,0.023 ,2.663 ,1.823 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/3,0.002 ,-0.418 ,-0.501 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/4,-0.008 ,-0.673 ,-0.209 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/5,-0.002 ,1.833 ,0.522 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021/8/6,-0.012 ,0.581 ,0.332 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/10,0.004 ,-0.881 ,0.245 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/11,0.010 ,1.333 ,0.654 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/12,-0.001 ,-1.343 ,-0.198 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021/8/13,0.001 ,-0.722 ,-0.135 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/16,-0.015 ,-1.567 ,-1.623 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/17,-0.006 ,-0.711 ,-0.359 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/18,-0.003 ,-0.372 ,0.589 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/19,-0.044 ,-2.730 ,-1.105 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021/8/20,-0.041 ,-4.845 ,-0.982 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/23,0.034 ,2.391 ,1.781 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/24,0.005 ,-0.515 ,0.865 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/25,0.023 ,0.031 ,-0.026 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/26,0.002 ,-0.732 ,0.063 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021/8/27,-0.005 ,-0.338 ,-0.365 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/30,0.008 ,2.002 ,0.536 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/8/31,0.006 ,0.906 ,1.080 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/9/1,0.006 ,0.449 ,1.287 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/2,0.000 ,-0.506 ,0.325 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2021/9/3,0.011 ,1.227 ,2.048 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/6,0.021 ,0.030 ,1.826 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/7,0.004 ,1.448 ,0.864 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/8,-0.003 ,1.254 ,0.886 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/9,-0.008 ,-1.929 ,-0.573 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2021/9/10,0.006 ,0.704 ,1.245 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/13,-0.016 ,-1.282 ,0.216 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/14,0.015 ,1.712 ,0.732 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/15,-0.007 ,-1.829 ,-0.516 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/16,0.006 ,0.946 ,-0.617 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2021/9/17,0.008 ,0.996 ,0.583 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/21,-0.009 ,-3.191 ,-2.165 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/22,-0.011 ,-1.587 ,-0.671 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/24,0.029 ,3.927 ,2.056 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/27,0.023 ,1.318 ,-0.029 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/28,0.005 ,2.775 ,-0.186 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/29,0.010 ,1.343 ,-2.119 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021/9/30,-0.035 ,-2.594 ,-0.310 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2021/10/1,-0.016 ,-1.823 ,-2.314 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/4,-0.018 ,0.619 ,-1.134 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/5,-0.016 ,-0.029 ,-2.189 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/6,-0.033 ,-2.491 ,-1.054 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/7,0.016 ,0.150 ,0.542 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2021/10/8,0.029 ,1.140 ,1.339 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/11,0.033 ,1.869 ,1.602 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/12,0.008 ,0.204 ,-0.939 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/13,-0.013 ,-0.523 ,-0.320 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/14,0.005 ,0.234 ,1.459 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2021/10/15,0.004 ,1.370 ,1.813 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/18,0.023 ,1.381 ,-0.149 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/19,-0.005 ,-0.681 ,0.655 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/20,0.001 ,-0.342 ,0.137 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/21,-0.024 ,-2.093 ,-1.870 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2021/10/25,-0.019 ,-0.644 ,-0.710 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/26,0.017 ,0.471 ,1.768 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/27,0.012 ,-1.085 ,-0.027 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021/10/28,-0.002 ,-0.207 ,-0.956 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2021/10/29,0.003 ,-0.535 ,0.252 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/11/1,0.022 ,3.882 ,2.611 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/2,-0.001 ,-0.748 ,-0.426 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/4,0.007 ,1.882 ,0.926 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021/11/5,-0.014 ,-3.098 ,-0.614 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/8,-0.003 ,-3.344 ,-0.353 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/10,0.005 ,-1.062 ,-0.610 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/11,0.012 ,-0.675 ,0.588 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021/11/12,0.024 ,1.266 ,1.134 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/15,0.011 ,1.250 ,0.563 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/16,0.019 ,-0.210 ,0.105 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/17,-0.006 ,-1.570 ,-0.402 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/18,-0.002 ,-1.043 ,-0.302 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021/11/19,0.004 ,3.006 ,0.497 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/22,-0.013 ,-0.963 ,0.095 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/24,0.009 ,-0.485 ,-1.583 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/25,-0.006 ,0.793 ,0.671 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021/11/26,-0.018 ,-1.665 ,-2.535 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/29,-0.030 ,-3.789 ,-1.627 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/11/30,-0.005 ,-0.735 ,-1.634 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/12/1,0.022 ,2.386 ,0.409 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/3,0.016 ,0.533 ,0.995 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/6,-0.006 ,-0.343 ,-0.365 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/7,0.019 ,2.195 ,1.891 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/8,-0.018 ,-0.644 ,1.423 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/9,-0.006 ,-1.112 ,-0.468 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021/12/10,-0.002 ,-0.500 ,-1.002 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/13,-0.024 ,-0.628 ,0.713 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/14,0.021 ,0.600 ,-0.726 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/15,0.036 ,0.440 ,0.095 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/16,0.010 ,0.156 ,2.131 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021/12/20,-0.024 ,-3.653 ,-2.129 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/21,0.010 ,0.811 ,2.075 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/22,-0.007 ,0.096 ,0.156 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/23,0.019 ,2.666 ,0.827 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021/12/27,0.005 ,0.220 ,-0.369 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/28,0.012 ,1.535 ,1.369 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/29,-0.011 ,0.154 ,-0.558 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/30,-0.002 ,-0.462 ,-0.398 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022/1/4,0.061 ,3.065 ,1.772 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/5,0.026 ,2.613 ,0.104 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/6,-0.003 ,-0.233 ,-2.878 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2022/1/7,0.010 ,0.646 ,-0.033 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/11,0.006 ,1.516 ,-0.899 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/12,0.016 ,1.092 ,1.925 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/13,0.022 ,-0.142 ,-0.961 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2022/1/14,-0.009 ,-1.195 ,-1.281 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/17,0.014 ,2.131 ,0.744 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/18,0.000 ,-1.015 ,-0.269 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/19,-0.050 ,-2.478 ,-2.796 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/20,0.017 ,-0.117 ,1.113 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2022/1/21,-0.025 ,0.497 ,-0.903 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/24,-0.003 ,-1.512 ,0.240 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/25,-0.018 ,0.413 ,-1.657 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/26,-0.007 ,-1.736 ,-0.442 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/27,-0.026 ,-0.928 ,-3.114 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2022/1/28,0.034 ,1.420 ,2.090 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/1/31,0.004 ,-0.059 ,1.065 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022/2/1,-0.008 ,-1.580 ,0.283 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/2,0.021 ,2.211 ,1.681 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/3,0.009 ,2.253 ,-1.062 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022/2/4,-0.007 ,-0.116 ,0.729 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/7,-0.001 ,-1.247 ,-0.697 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/8,0.009 ,0.176 ,0.131 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/9,0.009 ,0.352 ,1.082 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/10,-0.027 ,5.612 ,0.421 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022/2/14,-0.032 ,-1.051 ,-2.226 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/15,-0.013 ,0.727 ,-0.792 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/16,0.018 ,3.082 ,2.216 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/17,-0.015 ,-0.834 ,-0.829 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022/2/18,0.011 ,0.163 ,-0.407 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/21,-0.005 ,-0.678 ,-0.779 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/22,-0.023 ,-2.131 ,-1.714 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/24,-0.015 ,-1.200 ,-1.810 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022/2/25,0.006 ,-0.254 ,1.947 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022/2/28,0.016 ,-0.198 ,0.190 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
